1522654578.168798000, -4.33056, 226.952, -1.45032, 
1522654578.268874000, -3.63649, 228.772, -1.44271, 
1522654578.368964000, -3.55826, 228.678, -1.42764, 
1522654578.469056000, -1.62972, 228.855, -1.6809, 
1522654578.569165000, -1.62308, 228.857, -1.65225, 
1522654578.669239000, -0.722018, 228.194, -1.40268, 
1522654578.769315000, -0.669705, 228.263, -1.51763, 
1522654578.869409000, -0.373606, 228.185, -1.3621, 
1522654578.969492000, 1.02268, 227.995, -1.65826, 
1522654579.070321000, 0.949264, 227.765, -1.56171, 
1522654579.169684000, 1.99078, 227.442, -1.43934, 
1522654579.269878000, 2.02751, 227.421, -1.5109, 
1522654579.370009000, 2.38988, 227.295, -1.52302, 
1522654579.469949000, 4.23466, 224.07, -0.989692, 
1522654579.770196000, 5.52422, 223.808, -0.957054, 
1522654580.070480000, 6.88259, 223.604, -1.00683, 
1522654580.370725000, 8.25376, 223.411, -1.08681, 
1522654580.670982000, 9.61336, 223.252, -1.03336, 
1522654580.971258000, 10.6026, 223.142, -0.95178, 
1522654581.271654000, 11.6602, 223.056, -1.11077, 
1522654581.571958000, 12.5662, 222.955, -1.03829, 
1522654581.872554000, 13.499, 222.873, -0.943495, 
1522654582.172476000, 14.5538, 222.805, -1.09768, 
1522654582.472576000, 15.3074, 222.76, -1.04721, 
1522654582.772832000, 16.0016, 222.733, -1.01172, 
1522654583.073093000, 16.8501, 222.679, -1.04444, 
1522654583.373363000, 17.6617, 222.639, -1.14207, 
1522654583.675464000, 18.6224, 222.564, -1.08868, 
1522654583.974236000, 19.2966, 222.583, -1.25593, 
1522654584.274160000, 20.1412, 222.533, -1.21533, 
1522654584.574413000, 20.9843, 222.488, -1.22338, 
1522654584.874693000, 21.8549, 222.496, -1.32966, 
1522654585.174940000, 23.0082, 222.418, -1.28291, 
1522654585.475213000, 23.7284, 222.45, -1.2001, 
1522654585.775478000, 24.6963, 222.481, -1.26989, 
1522654586.075782000, 25.6181, 222.449, -1.33927, 
1522654586.375995000, 26.5633, 222.503, -1.28754, 
1522654586.676262000, 27.8491, 222.476, -1.44597, 
1522654586.976527000, 28.7892, 222.502, -1.32549, 
1522654587.276871000, 29.8128, 222.541, -1.20019, 
1522654587.577078000, 30.947, 222.548, -1.28173, 
1522654587.878464000, 32.0919, 222.551, -1.35252, 
1522654588.177638000, 33.4489, 222.504, -1.2789, 
1522654588.477854000, 34.5261, 222.553, -1.57236, 
1522654588.778113000, 35.59, 222.515, -1.54362, 
1522654589.078489000, 37.1225, 222.37, -1.16655, 
1522654589.378633000, 38.3406, 222.249, -1.37664, 
1522654589.678933000, 39.9651, 222.047, -1.32228, 
1522654589.979159000, 41.2068, 221.884, -1.29041, 
1522654590.279421000, 42.4993, 221.712, -1.36673, 
1522654590.580293000, 43.8507, 221.51, -1.37428, 
1522654590.879994000, 45.3353, 221.349, -1.32754, 
1522654591.180215000, 47.0247, 221.193, -1.54492, 
1522654591.480556000, 48.1319, 221.024, -1.44271, 
1522654591.782376000, 49.5527, 220.93, -1.27415, 
1522654592.081026000, 50.8659, 220.863, -1.56371, 
1522654592.381283000, 52.172, 220.707, -1.39446, 
1522654592.681531000, 53.6729, 220.675, -1.33241, 
1522654592.981802000, 54.8176, 220.669, -1.49009, 
1522654593.282063000, 56.076, 220.611, -1.33475, 
1522654593.582517000, 57.2783, 220.544, -1.27898, 
1522654593.882591000, 58.3149, 220.513, -1.42601, 
1522654594.182864000, 59.6108, 220.445, -1.40976, 
1522654594.483155000, 60.5411, 220.397, -1.32413, 
1522654594.783379000, 61.4835, 220.327, -1.62535, 
1522654595.083664000, 62.3493, 220.281, -1.3925, 
1522654595.383939000, 63.1819, 220.238, -1.35142, 
1522654595.684236000, 64.3426, 220.17, -1.60486, 
1522654595.984431000, 64.8833, 220.147, -1.52736, 
1522654596.284741000, 65.843, 220.04, -1.42289, 
1522654596.584987000, 66.7075, 219.996, -1.66034, 
1522654596.885243000, 67.4791, 219.875, -1.56409, 
1522654597.185499000, 68.4957, 219.775, -1.45724, 
1522654597.485757000, 69.3132, 219.731, -1.69665, 
1522654597.786042000, 70.0803, 219.61, -1.50919, 
1522654598.086291000, 70.9866, 219.492, -1.34394, 
1522654598.386540000, 71.8256, 219.446, -1.6206, 
1522654598.686828000, 72.8792, 219.327, -1.57351, 
1522654598.987067000, 73.6808, 219.225, -1.39666, 
1522654599.287336000, 74.5713, 219.156, -1.5703, 
1522654599.587616000, 75.4525, 219.066, -1.56135, 
1522654599.887883000, 76.5691, 218.955, -1.45022, 
1522654600.188979000, 77.9049, 218.846, -1.6488, 
1522654600.488423000, 78.7438, 218.761, -1.58122, 
1522654600.788671000, 79.72, 218.675, -1.44467, 
1522654601.089051000, 80.7616, 218.596, -1.56817, 
1522654601.389321000, 81.7864, 218.505, -1.69444, 
1522654601.689466000, 82.9761, 218.41, -1.43285, 
1522654601.989709000, 83.9834, 218.364, -1.61485, 
1522654602.290014000, 84.9474, 218.324, -1.72391, 
1522654602.590255000, 86.0932, 218.277, -1.51074, 
1522654602.890661000, 87.1571, 218.277, -1.54202, 
1522654603.190801000, 88.2965, 218.256, -1.78349, 
1522654603.491024000, 89.2936, 218.285, -1.58318, 
1522654603.791320000, 90.4106, 218.327, -1.60837, 
1522654604.091554000, 91.4882, 218.348, -1.80673, 
1522654604.392118000, 92.6841, 218.518, -1.57902, 
1522654604.692073000, 94.0233, 218.688, -1.5976, 
1522654604.992353000, 95.1278, 218.871, -1.91619, 
1522654605.292610000, 96.4056, 219.194, -1.68386, 
1522654605.592913000, 97.8624, 219.58, -1.58872, 
1522654605.893138000, 99.1211, 219.938, -1.85494, 
1522654606.193418000, 100.52, 220.516, -1.52216, 
1522654606.493686000, 101.874, 221.098, -1.61492, 
1522654606.793928000, 103.197, 221.732, -1.83006, 
1522654607.094241000, 104.708, 222.523, -1.66765, 
1522654607.394478000, 106.124, 223.366, -1.61749, 
1522654607.694731000, 107.674, 224.276, -1.84676, 
1522654607.994998000, 108.929, 225.107, -1.71573, 
1522654608.295282000, 110.265, 225.984, -1.73446, 
1522654608.595549000, 111.659, 226.974, -1.89512, 
1522654608.895792000, 113.007, 227.895, -1.82481, 
1522654609.196048000, 114.63, 228.978, -1.80229, 
1522654609.496292000, 115.813, 229.817, -1.92691, 
1522654609.797971000, 117.149, 230.733, -1.8779, 
1522654610.096832000, 118.384, 231.589, -1.74747, 
1522654610.397097000, 119.652, 232.463, -1.87518, 
1522654610.697355000, 120.914, 233.305, -1.80577, 
1522654610.997638000, 121.897, 233.959, -1.81111, 
1522654611.297893000, 122.926, 234.721, -1.78476, 
1522654611.598161000, 123.901, 235.385, -1.75338, 
1522654611.898404000, 124.763, 235.929, -1.71744, 
1522654612.198671000, 125.786, 236.646, -1.73883, 
1522654612.498939000, 126.428, 237.104, -1.66839, 
1522654612.799220000, 127.121, 237.557, -1.68913, 
1522654613.099454000, 127.853, 238.072, -1.68534, 
1522654613.399743000, 128.536, 238.574, -1.65916, 
1522654613.700019000, 129.48, 239.176, -1.70368, 
1522654614.000509000, 130.118, 239.599, -1.64651, 
1522654614.300525000, 130.797, 240.1, -1.67094, 
1522654614.600909000, 131.444, 240.509, -1.62824, 
1522654614.901603000, 132.145, 240.98, -1.70273, 
1522654615.201355000, 133.037, 241.587, -1.65766, 
1522654615.502979000, 133.577, 241.988, -1.68436, 
1522654615.801849000, 134.174, 242.348, -1.84063, 
1522654616.102101000, 134.84, 242.874, -1.68302, 
1522654616.402361000, 135.486, 243.327, -1.7396, 
1522654616.702629000, 136.269, 243.882, -1.80056, 
1522654617.002898000, 136.93, 244.331, -1.71328, 
1522654617.303156000, 137.73, 244.889, -1.69858, 
1522654617.606251000, 138.532, 245.437, -1.864, 
1522654617.903677000, 139.522, 246.072, -1.71608, 
1522654618.203973000, 140.349, 246.567, -1.70404, 
1522654618.504270000, 141.366, 247.23, -1.82838, 
1522654618.804510000, 142.414, 247.905, -1.80627, 
1522654619.104887000, 143.367, 248.452, -1.80174, 
1522654619.405023000, 144.644, 249.245, -1.84771, 
1522654619.705300000, 145.628, 249.879, -1.7382, 
1522654620.005534000, 146.674, 250.527, -1.80177, 
1522654620.305789000, 147.731, 251.2, -1.8993, 
1522654620.606893000, 148.85, 251.906, -1.72719, 
1522654620.906322000, 150.139, 252.699, -1.72931, 
1522654621.206603000, 151.012, 253.289, -1.83615, 
1522654621.506903000, 152.086, 253.962, -1.6805, 
1522654621.807114000, 153.106, 254.631, -1.78012, 
1522654622.107390000, 154.221, 255.333, -1.83393, 
1522654622.407740000, 155.412, 256.122, -1.73019, 
1522654622.707922000, 156.335, 256.708, -1.83446, 
1522654623.008162000, 157.411, 257.394, -1.8146, 
1522654623.308430000, 158.523, 258.119, -1.75952, 
1522654623.608746000, 159.643, 258.832, -1.83425, 
1522654623.908958000, 161.039, 259.739, -1.86951, 
1522654624.209793000, 162.165, 260.461, -1.76778, 
1522654624.509448000, 163.264, 261.151, -1.72583, 
1522654624.809755000, 164.615, 262.008, -1.85713, 
1522654625.110048000, 165.879, 262.777, -1.68609, 
1522654625.410299000, 167.169, 263.608, -1.77215, 
1522654625.710554000, 168.308, 264.342, -1.82288, 
1522654626.010819000, 169.516, 265.102, -1.8061, 
1522654626.311226000, 170.637, 265.805, -1.67698, 
1522654626.611365000, 171.807, 266.641, -1.913, 
1522654626.912005000, 173.202, 267.493, -1.88777, 
1522654627.211894000, 174.312, 268.18, -1.72975, 
1522654627.512129000, 175.412, 269.002, -2.01736, 
1522654627.812402000, 176.687, 269.742, -1.83528, 
1522654628.112649000, 177.806, 270.467, -1.79072, 
1522654628.412922000, 179.306, 271.352, -2.08344, 
1522654628.713185000, 180.399, 272.124, -2.0376, 
1522654629.013521000, 181.745, 272.986, -1.89281, 
1522654629.313956000, 183.029, 273.904, -1.94576, 
1522654629.614036000, 184.505, 274.779, -2.11372, 
1522654629.814139000, 185.446, 274.825, -2.12008, 
1522654630.214615000, 187.446, 276.578, -2.10977, 
1522654630.514785000, 188.682, 277.25, -2.25939, 
1522654630.815027000, 189.906, 277.754, -2.16808, 
1522654631.115300000, 191.252, 278.556, -2.23578, 
1522654631.415549000, 192.85, 279.963, -2.62853, 
1522654631.715830000, 193.902, 280.316, -2.54286, 
1522654632.016111000, 195.385, 281.2, -2.68698, 
1522654632.317155000, 196.675, 282.048, -2.82431, 
1522654632.616705000, 198.156, 283.112, -2.75782, 
1522654632.916876000, 200.24, 283.994, -2.89103, 
1522654633.217253000, 201.503, 284.824, -3.02593, 
1522654633.518921000, 202.946, 285.986, -2.92532, 
1522654633.817790000, 204.864, 286.909, -2.71013, 
1522654634.118189000, 206.319, 287.884, -2.98594, 
1522654634.418185000, 208.637, 289.11, -3.02391, 
1522654634.718478000, 210.101, 290.067, -2.80926, 
1522654635.018733000, 211.448, 291.109, -3.16082, 
1522654635.319002000, 213.243, 292.385, -3.06447, 
1522654635.519167000, 214.243, 293.079, -3.03133, 
1522654635.919496000, 217.74, 294.721, -3.1955, 
1522654636.219770000, 218.863, 295.874, -2.99973, 
1522654636.520194000, 220.443, 296.953, -2.98137, 
1522654636.820319000, 222.328, 298.146, -3.14437, 
1522654637.120552000, 224.055, 298.963, -2.9726, 
1522654637.420820000, 225.808, 300.384, -2.9026, 
1522654637.721101000, 227.338, 301.277, -3.09987, 
1522654638.021540000, 228.678, 302.409, -2.92617, 
1522654638.321618000, 229.993, 303.33, -2.87596, 
1522654638.621876000, 231.416, 304.511, -3.1786, 
1522654638.922142000, 233.25, 306.079, -3.18691, 
1522654639.222403000, 234.247, 306.598, -2.90109, 
1522654639.522690000, 235.525, 307.582, -3.27855, 
1522654639.822959000, 236.683, 308.61, -2.86271, 
1522654640.123198000, 237.876, 309.686, -3.04304, 
1522654640.423510000, 239.571, 311.095, -3.19172, 
1522654640.723720000, 240.477, 311.959, -2.91817, 
1522654641.024009000, 241.494, 312.935, -2.99155, 
1522654641.324272000, 242.767, 314.261, -3.25764, 
1522654641.624601000, 243.767, 315.331, -2.98612, 
1522654641.925426000, 244.889, 316.652, -3.24373, 
1522654642.225040000, 245.805, 317.665, -3.30338, 
1522654642.525318000, 246.742, 318.881, -3.05411, 
1522654642.825587000, 247.624, 320.097, -3.30357, 
1522654643.025748000, 248.193, 320.838, -3.36317, 
1522654643.426093000, 249.53, 322.977, -3.09466, 
1522654643.626297000, 249.947, 323.577, -3.18977, 
1522654644.026654000, 251.034, 325.554, -3.34624, 
1522654644.327016000, 251.763, 326.829, -3.24403, 
1522654644.627167000, 252.387, 328.219, -3.30538, 
1522654644.927433000, 253.091, 329.745, -3.63685, 
1522654645.227729000, 253.461, 331.102, -3.27398, 
1522654645.427856000, 253.646, 332.076, -3.38612, 
1522654645.527950000, 253.76, 332.413, -3.43502, 
